sample_id,cell_line,exposure_seconds,seed,run_status,runtime_s,param__normoxic_CC_can_grow_probability,param__normoxic_CC_can_grow_diameter_rate,param__normoxic_CC_can_divide_probability,param__normoxic_CC_can_divide_diameter_cutoff,param__normoxic_CC_can_divide_O2_threshold,param__normoxic_CC_diameter_max,y_0h,time_0h,y_24h,time_24h,y_48h,time_48h,y_72h,time_72h
21,EGI1,0,0,ok,3.931610223953612,0.947859361942857,0.14173130513431145,0.33294144291723937,12.709339178073224,0.4736593138340237,24.78982201547833,1.0,1.0,1.8220035778175314,1.8220035778175314,3.4427549194991056,3.4427549194991056,6.320214669051879,6.320214669051879
21,EGI1,0,17,ok,3.9204980180365965,0.947859361942857,0.14173130513431145,0.33294144291723937,12.709339178073224,0.4736593138340237,24.78982201547833,1.0,1.0,1.81216457960644,1.81216457960644,3.4391771019677995,3.4391771019677995,6.319320214669052,6.319320214669052
21,EGI1,0,34,ok,3.9794347160495818,0.947859361942857,0.14173130513431145,0.33294144291723937,12.709339178073224,0.4736593138340237,24.78982201547833,1.0,1.0,1.798747763864043,1.798747763864043,3.4302325581395348,3.4302325581395348,6.331842576028622,6.331842576028622
22,EGI1,0,0,ok,4.476977216079831,0.39633943687403755,0.5410877287775363,0.7482986910358577,13.537985043332867,0.16332069708084332,21.717744260129354,1.0,1.0,1.9373881932021466,1.9373881932021466,3.7513416815742398,3.7513416815742398,7.285330948121646,7.285330948121646
22,EGI1,0,17,ok,4.388898512930609,0.39633943687403755,0.5410877287775363,0.7482986910358577,13.537985043332867,0.16332069708084332,21.717744260129354,1.0,1.0,1.9239713774597496,1.9239713774597496,3.710196779964222,3.710196779964222,7.201252236135957,7.201252236135957
22,EGI1,0,34,ok,4.407758999965154,0.39633943687403755,0.5410877287775363,0.7482986910358577,13.537985043332867,0.16332069708084332,21.717744260129354,1.0,1.0,1.9275491949910555,1.9275491949910555,3.723613595706619,3.723613595706619,7.231663685152057,7.231663685152057
23,EGI1,0,0,ok,2.3210277480538934,0.012321019576776377,0.5626917819012638,0.5869172851856668,15.84192001543712,0.0025443597819502007,20.029531055544744,1.0,1.0,1.411449016100179,1.411449016100179,1.4704830053667264,1.4704830053667264,1.4713774597495528,1.4713774597495528
23,EGI1,0,17,ok,2.3916211490286514,0.012321019576776377,0.5626917819012638,0.5869172851856668,15.84192001543712,0.0025443597819502007,20.029531055544744,1.0,1.0,1.4159212880143113,1.4159212880143113,1.4838998211091234,1.4838998211091234,1.4847942754919499,1.4847942754919499
23,EGI1,0,34,ok,2.3531437179772183,0.012321019576776377,0.5626917819012638,0.5869172851856668,15.84192001543712,0.0025443597819502007,20.029531055544744,1.0,1.0,1.428443649373882,1.428443649373882,1.4919499105545617,1.4919499105545617,1.4919499105545617,1.4919499105545617
24,EGI1,0,0,ok,2.0517321629449725,0.6315978265699951,7.0918040230361585,0.20484082959096087,17.31102827610144,0.9838779279641279,24.1928266973204,1.0,1.0,1.018783542039356,1.018783542039356,1.0232558139534884,1.0232558139534884,1.0241502683363148,1.0241502683363148
24,EGI1,0,17,ok,2.018802705104463,0.6315978265699951,7.0918040230361585,0.20484082959096087,17.31102827610144,0.9838779279641279,24.1928266973204,1.0,1.0,1.0107334525939178,1.0107334525939178,1.0161001788908766,1.0161001788908766,1.0161001788908766,1.0161001788908766
24,EGI1,0,34,ok,1.9944747829576954,0.6315978265699951,7.0918040230361585,0.20484082959096087,17.31102827610144,0.9838779279641279,24.1928266973204,1.0,1.0,1.0071556350626119,1.0071556350626119,1.0116279069767442,1.0116279069767442,1.0116279069767442,1.0116279069767442
25,EGI1,0,0,ok,4.67264852207154,0.549730048177843,1.127428233651447,0.6835476191652514,16.704358807250323,0.26291997252796073,26.840775122838423,1.0,1.0,1.9740608228980323,1.9740608228980323,3.9302325581395348,3.9302325581395348,7.839892665474061,7.839892665474061
25,EGI1,0,17,ok,4.684536664979532,0.549730048177843,1.127428233651447,0.6835476191652514,16.704358807250323,0.26291997252796073,26.840775122838423,1.0,1.0,1.9749552772808587,1.9749552772808587,3.934704830053667,3.934704830053667,7.851520572450805,7.851520572450805
25,EGI1,0,34,ok,4.742125721066259,0.549730048177843,1.127428233651447,0.6835476191652514,16.704358807250323,0.26291997252796073,26.840775122838423,1.0,1.0,1.9731663685152057,1.9731663685152057,3.9364937388193204,3.9364937388193204,7.853309481216458,7.853309481216458
26,EGI1,0,0,ok,4.876264895894565,0.9289526490760269,17.41765666286052,0.6155819865181072,10.930831121673942,0.3681523381536838,28.2635411120222,1.0,1.0,1.9928443649373881,1.9928443649373881,3.994633273703041,3.994633273703041,7.998211091234347,7.998211091234347
26,EGI1,0,17,ok,4.889785806066357,0.9289526490760269,17.41765666286052,0.6155819865181072,10.930831121673942,0.3681523381536838,28.2635411120222,1.0,1.0,1.9937388193202146,1.9937388193202146,3.994633273703041,3.994633273703041,7.998211091234347,7.998211091234347
26,EGI1,0,34,ok,4.877398274024017,0.9289526490760269,17.41765666286052,0.6155819865181072,10.930831121673942,0.3681523381536838,28.2635411120222,1.0,1.0,1.9821109123434706,1.9821109123434706,3.9955277280858676,3.9955277280858676,8.0,8.0
27,EGI1,0,0,ok,4.460168767021969,0.3404884950068903,1.948433392024747,0.6565219729223823,17.14530440621901,0.18754505826600681,24.32878635884677,1.0,1.0,1.9257602862254024,1.9257602862254024,3.783542039355993,3.783542039355993,7.493738819320215,7.493738819320215
27,EGI1,0,17,ok,4.49653374007903,0.3404884950068903,1.948433392024747,0.6565219729223823,17.14530440621901,0.18754505826600681,24.32878635884677,1.0,1.0,1.9320214669051878,1.9320214669051878,3.822898032200358,3.822898032200358,7.584078711985689,7.584078711985689
27,EGI1,0,34,ok,4.526846688007936,0.3404884950068903,1.948433392024747,0.6565219729223823,17.14530440621901,0.18754505826600681,24.32878635884677,1.0,1.0,1.943649373881932,1.943649373881932,3.84257602862254,3.84257602862254,7.6341681574239715,7.6341681574239715
28,EGI1,0,0,ok,4.203255878062919,0.2867794785471842,21.42414622503011,0.26673075838065535,18.584388938014428,0.509212354541525,23.723932281813234,1.0,1.0,1.7844364937388193,1.7844364937388193,3.512522361359571,3.512522361359571,7.023255813953488,7.023255813953488
28,EGI1,0,17,ok,4.122645890922286,0.2867794785471842,21.42414622503011,0.26673075838065535,18.584388938014428,0.509212354541525,23.723932281813234,1.0,1.0,1.778175313059034,1.778175313059034,3.4892665474060824,3.4892665474060824,6.983005366726297,6.983005366726297
28,EGI1,0,34,ok,4.141495398012921,0.2867794785471842,21.42414622503011,0.26673075838065535,18.584388938014428,0.509212354541525,23.723932281813234,1.0,1.0,1.7638640429338104,1.7638640429338104,3.520572450805009,3.520572450805009,7.025939177101968,7.025939177101968
29,EGI1,0,0,ok,4.873799716937356,0.9737406417274177,5.200963795756476,0.9103646877847552,14.78844796318845,0.3364231905532041,25.624175315449026,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
29,EGI1,0,17,ok,4.825368263060227,0.9737406417274177,5.200963795756476,0.9103646877847552,14.78844796318845,0.3364231905532041,25.624175315449026,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
29,EGI1,0,34,ok,4.812790474970825,0.9737406417274177,5.200963795756476,0.9103646877847552,14.78844796318845,0.3364231905532041,25.624175315449026,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
30,EGI1,0,0,ok,3.301361712976359,0.40542068614963334,0.33952144751155067,0.14780680716119451,13.108352842346704,0.9001343871352131,20.653142007668144,1.0,1.0,1.4973166368515205,1.4973166368515205,2.5491949910554563,2.5491949910554563,3.7754919499105544,3.7754919499105544
30,EGI1,0,17,ok,3.259318646043539,0.40542068614963334,0.33952144751155067,0.14780680716119451,13.108352842346704,0.9001343871352131,20.653142007668144,1.0,1.0,1.5044722719141324,1.5044722719141324,2.5429338103756707,2.5429338103756707,3.841681574239714,3.841681574239714
30,EGI1,0,34,ok,3.239917160011828,0.40542068614963334,0.33952144751155067,0.14780680716119451,13.108352842346704,0.9001343871352131,20.653142007668144,1.0,1.0,1.481216457960644,1.481216457960644,2.5384615384615383,2.5384615384615383,3.810375670840787,3.810375670840787
31,EGI1,0,0,ok,4.685189772979356,0.365531033319358,0.8979567329445305,0.6978414922176334,11.98129535849964,0.06624569797618272,24.48986048247031,1.0,1.0,1.9892665474060822,1.9892665474060822,3.9821109123434706,3.9821109123434706,7.963327370304114,7.963327370304114
31,EGI1,0,17,ok,4.651155662955716,0.365531033319358,0.8979567329445305,0.6978414922176334,11.98129535849964,0.06624569797618272,24.48986048247031,1.0,1.0,1.9910554561717353,1.9910554561717353,3.9785330948121644,3.9785330948121644,7.9499105545617175,7.9499105545617175
31,EGI1,0,34,ok,4.659340096986853,0.365531033319358,0.8979567329445305,0.6978414922176334,11.98129535849964,0.06624569797618272,24.48986048247031,1.0,1.0,1.9928443649373881,1.9928443649373881,3.9821109123434706,3.9821109123434706,7.966010733452594,7.966010733452594
32,EGI1,0,0,ok,4.849877713015303,0.6816022148534802,6.164733128638423,0.8181854459393916,13.356766521679717,0.433178674076235,27.44390124293414,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
32,EGI1,0,17,ok,4.824725421029143,0.6816022148534802,6.164733128638423,0.8181854459393916,13.356766521679717,0.433178674076235,27.44390124293414,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
32,EGI1,0,34,ok,4.817701912019402,0.6816022148534802,6.164733128638423,0.8181854459393916,13.356766521679717,0.433178674076235,27.44390124293414,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0
33,EGI1,0,0,ok,3.3603373049991205,0.15013544441786186,0.25054331094304727,0.6283838265628173,12.545106089776642,0.42060625400382373,24.123767543851244,1.0,1.0,1.7844364937388193,1.7844364937388193,2.8649373881932023,2.8649373881932023,3.677996422182469,3.677996422182469
33,EGI1,0,17,ok,3.3559935139492154,0.15013544441786186,0.25054331094304727,0.6283838265628173,12.545106089776642,0.42060625400382373,24.123767543851244,1.0,1.0,1.7835420393559929,1.7835420393559929,2.86046511627907,2.86046511627907,3.6815742397137745,3.6815742397137745
33,EGI1,0,34,ok,3.404862824943848,0.15013544441786186,0.25054331094304727,0.6283838265628173,12.545106089776642,0.42060625400382373,24.123767543851244,1.0,1.0,1.7772808586762074,1.7772808586762074,2.8470483005366725,2.8470483005366725,3.689624329159213,3.689624329159213
34,EGI1,0,0,ok,1.9933205499546602,0.42103381070436574,0.15296390958147596,0.7794519825279382,21.234688211823347,0.7603179421802568,22.203102597279948,1.0,1.0,1.0017889087656529,1.0017889087656529,1.0017889087656529,1.0017889087656529,1.0017889087656529,1.0017889087656529
34,EGI1,0,17,ok,1.9509425329742953,0.42103381070436574,0.15296390958147596,0.7794519825279382,21.234688211823347,0.7603179421802568,22.203102597279948,1.0,1.0,1.0008944543828264,1.0008944543828264,1.0008944543828264,1.0008944543828264,1.0008944543828264,1.0008944543828264
34,EGI1,0,34,ok,1.9484441248932853,0.42103381070436574,0.15296390958147596,0.7794519825279382,21.234688211823347,0.7603179421802568,22.203102597279948,1.0,1.0,1.0026833631484795,1.0026833631484795,1.0026833631484795,1.0026833631484795,1.0026833631484795,1.0026833631484795
35,EGI1,0,0,ok,4.307972477981821,0.9849272112244647,0.446552961783275,0.887816711645722,17.84480022873874,0.7499090184926699,20.563239084640855,1.0,1.0,1.8407871198568873,1.8407871198568873,3.5223613595706618,3.5223613595706618,6.886404293381037,6.886404293381037
35,EGI1,0,17,ok,4.317417630925775,0.9849272112244647,0.446552961783275,0.887816711645722,17.84480022873874,0.7499090184926699,20.563239084640855,1.0,1.0,1.8434704830053668,1.8434704830053668,3.5304114490161003,3.5304114490161003,6.905187835420394,6.905187835420394
35,EGI1,0,34,ok,4.3221976479981095,0.9849272112244647,0.446552961783275,0.887816711645722,17.84480022873874,0.7499090184926699,20.563239084640855,1.0,1.0,1.8434704830053668,1.8434704830053668,3.5304114490161003,3.5304114490161003,6.904293381037567,6.904293381037567
36,EGI1,0,0,ok,3.214367665001191,0.2060614404043704,2.9332954951795926,0.11072524771123887,16.519147718649144,0.8361724297925245,28.55841351001126,1.0,1.0,1.404293381037567,1.404293381037567,2.3264758497316635,2.3264758497316635,4.148479427549195,4.148479427549195
36,EGI1,0,17,ok,3.2379903009859845,0.2060614404043704,2.9332954951795926,0.11072524771123887,16.519147718649144,0.8361724297925245,28.55841351001126,1.0,1.0,1.3989266547406083,1.3989266547406083,2.3524150268336315,2.3524150268336315,4.147584973166368,4.147584973166368
36,EGI1,0,34,ok,3.252399194985628,0.2060614404043704,2.9332954951795926,0.11072524771123887,16.519147718649144,0.8361724297925245,28.55841351001126,1.0,1.0,1.4177101967799641,1.4177101967799641,2.3855098389982112,2.3855098389982112,4.180679785330948,4.180679785330948
37,EGI1,0,0,ok,4.707977721001953,0.27695279163413017,1.7026633101460416,0.7918407684884098,12.930582849832923,0.17054493603808704,21.141512559321484,1.0,1.0,1.9901610017889089,1.9901610017889089,3.9704830053667264,3.9704830053667264,7.931127012522361,7.931127012522361
37,EGI1,0,17,ok,4.634199338965118,0.27695279163413017,1.7026633101460416,0.7918407684884098,12.930582849832923,0.17054493603808704,21.141512559321484,1.0,1.0,1.9883720930232558,1.9883720930232558,3.960644007155635,3.960644007155635,7.904293381037567,7.904293381037567
37,EGI1,0,34,ok,4.611834460985847,0.27695279163413017,1.7026633101460416,0.7918407684884098,12.930582849832923,0.17054493603808704,21.141512559321484,1.0,1.0,1.9856887298747763,1.9856887298747763,3.952593917710197,3.952593917710197,7.889087656529517,7.889087656529517
38,EGI1,0,0,ok,2.436896485975012,0.5799253366867881,0.1587795191025056,0.8662099131282531,17.404746084187828,0.12075253988746379,28.931802366890032,1.0,1.0,1.39087656529517,1.39087656529517,1.6064400715563507,1.6064400715563507,1.6064400715563507,1.6064400715563507
38,EGI1,0,17,ok,2.4682890539988875,0.5799253366867881,0.1587795191025056,0.8662099131282531,17.404746084187828,0.12075253988746379,28.931802366890032,1.0,1.0,1.3899821109123434,1.3899821109123434,1.6073345259391771,1.6073345259391771,1.6073345259391771,1.6073345259391771
38,EGI1,0,34,ok,2.4515970200300217,0.5799253366867881,0.1587795191025056,0.8662099131282531,17.404746084187828,0.12075253988746379,28.931802366890032,1.0,1.0,1.3881932021466905,1.3881932021466905,1.5939177101967799,1.5939177101967799,1.5939177101967799,1.5939177101967799
39,EGI1,0,0,ok,4.42480841698125,0.8673509573612966,14.40399744330664,0.3711017733096357,11.23739099450186,0.895164211059452,22.1714488748267,1.0,1.0,1.9060822898032201,1.9060822898032201,3.8595706618962433,3.8595706618962433,7.516994633273703,7.516994633273703
39,EGI1,0,17,ok,4.398305037990212,0.8673509573612966,14.40399744330664,0.3711017733096357,11.23739099450186,0.895164211059452,22.1714488748267,1.0,1.0,1.8917710196779964,1.8917710196779964,3.8443649373881934,3.8443649373881934,7.434704830053668,7.434704830053668
39,EGI1,0,34,ok,4.401556622004136,0.8673509573612966,14.40399744330664,0.3711017733096357,11.23739099450186,0.895164211059452,22.1714488748267,1.0,1.0,1.9025044722719142,1.9025044722719142,3.830948121645796,3.830948121645796,7.47227191413238,7.47227191413238
40,EGI1,0,0,ok,4.132379238959402,0.13646855797131613,6.079593347070018,0.8156843580371632,18.504581432963658,0.3217154746813444,26.257741526055078,1.0,1.0,1.7835420393559929,1.7835420393559929,3.298747763864043,3.298747763864043,6.3023255813953485,6.3023255813953485
40,EGI1,0,17,ok,4.122961743967608,0.13646855797131613,6.079593347070018,0.8156843580371632,18.504581432963658,0.3217154746813444,26.257741526055078,1.0,1.0,1.7647584973166368,1.7647584973166368,3.235241502683363,3.235241502683363,6.135062611806798,6.135062611806798
40,EGI1,0,34,ok,4.225975984008983,0.13646855797131613,6.079593347070018,0.8156843580371632,18.504581432963658,0.3217154746813444,26.257741526055078,1.0,1.0,1.798747763864043,1.798747763864043,3.3407871198568873,3.3407871198568873,6.383720930232558,6.383720930232558
41,EGI1,0,0,ok,4.829990921076387,0.2637536165630903,15.55140420473392,0.9355706064224809,20.9129770717203,0.19977860754931964,21.403188619802506,1.0,1.0,1.981216457960644,1.981216457960644,3.934704830053667,3.934704830053667,7.82737030411449,7.82737030411449
41,EGI1,0,17,ok,4.76185370690655,0.2637536165630903,15.55140420473392,0.9355706064224809,20.9129770717203,0.19977860754931964,21.403188619802506,1.0,1.0,1.9731663685152057,1.9731663685152057,3.909660107334526,3.909660107334526,7.7656529516994635,7.7656529516994635
41,EGI1,0,34,ok,4.769318217993714,0.2637536165630903,15.55140420473392,0.9355706064224809,20.9129770717203,0.19977860754931964,21.403188619802506,1.0,1.0,1.9767441860465116,1.9767441860465116,3.920393559928444,3.920393559928444,7.788908765652952,7.788908765652952
42,EGI1,0,0,ok,4.4742855039658025,0.2278082281716848,1.6079591099585717,0.6695891413894602,14.183053245964302,0.7817219561111256,25.02456291849778,1.0,1.0,1.9338103756708407,1.9338103756708407,3.7871198568872986,3.7871198568872986,7.45169946332737,7.45169946332737
42,EGI1,0,17,ok,4.492900648037903,0.2278082281716848,1.6079591099585717,0.6695891413894602,14.183053245964302,0.7817219561111256,25.02456291849778,1.0,1.0,1.941860465116279,1.941860465116279,3.810375670840787,3.810375670840787,7.519677996422183,7.519677996422183
42,EGI1,0,34,ok,4.474650720017962,0.2278082281716848,1.6079591099585717,0.6695891413894602,14.183053245964302,0.7817219561111256,25.02456291849778,1.0,1.0,1.9311270125223614,1.9311270125223614,3.776386404293381,3.776386404293381,7.442754919499105,7.442754919499105
43,EGI1,0,0,ok,4.1685368260368705,0.3546956115941203,24.58595370838643,0.27469329902072404,17.321540025401482,0.6408083274551041,20.78912552010589,1.0,1.0,1.8112701252236136,1.8112701252236136,3.5483005366726297,3.5483005366726297,7.10644007155635,7.10644007155635
43,EGI1,0,17,ok,4.157700311974622,0.3546956115941203,24.58595370838643,0.27469329902072404,17.321540025401482,0.6408083274551041,20.78912552010589,1.0,1.0,1.8130590339892665,1.8130590339892665,3.571556350626118,3.571556350626118,7.095706618962433,7.095706618962433
43,EGI1,0,34,ok,4.172165338997729,0.3546956115941203,24.58595370838643,0.27469329902072404,17.321540025401482,0.6408083274551041,20.78912552010589,1.0,1.0,1.7996422182468694,1.7996422182468694,3.552772808586762,3.552772808586762,7.126118067978533,7.126118067978533
44,EGI1,0,0,ok,2.536216167965904,0.7385109419774314,0.26194180957755087,0.04627674386947447,15.969441286198228,0.49247425393139027,29.50097997641841,1.0,1.0,1.152057245080501,1.152057245080501,1.5724508050089445,1.5724508050089445,2.2397137745974955,2.2397137745974955
44,EGI1,0,17,ok,2.4706462590256706,0.7385109419774314,0.26194180957755087,0.04627674386947447,15.969441286198228,0.49247425393139027,29.50097997641841,1.0,1.0,1.1395348837209303,1.1395348837209303,1.5769230769230769,1.5769230769230769,2.255813953488372,2.255813953488372
44,EGI1,0,34,ok,2.487706154002808,0.7385109419774314,0.26194180957755087,0.04627674386947447,15.969441286198228,0.49247425393139027,29.50097997641841,1.0,1.0,1.144901610017889,1.144901610017889,1.610912343470483,1.610912343470483,2.2996422182468694,2.2996422182468694
45,EGI1,0,0,ok,3.939256979036145,0.6576270167603908,0.27103883607748797,0.23892891535252975,11.373992092281362,0.8616001806937491,25.287281525951045,1.0,1.0,1.740608228980322,1.740608228980322,3.3971377459749554,3.3971377459749554,6.036672629695886,6.036672629695886
45,EGI1,0,17,ok,3.896211999002844,0.6576270167603908,0.27103883607748797,0.23892891535252975,11.373992092281362,0.8616001806937491,25.287281525951045,1.0,1.0,1.7450805008944543,1.7450805008944543,3.3864042933810374,3.3864042933810374,6.010733452593918,6.010733452593918
45,EGI1,0,34,ok,3.9346457310020924,0.6576270167603908,0.27103883607748797,0.23892891535252975,11.373992092281362,0.8616001806937491,25.287281525951045,1.0,1.0,1.7477638640429338,1.7477638640429338,3.42128801431127,3.42128801431127,6.090339892665474,6.090339892665474
46,EGI1,0,0,ok,2.3965559150092304,0.15396294830530005,0.35401848485036097,0.2818484536213679,16.394386168848097,0.7339048357177,23.53045172592398,1.0,1.0,1.349731663685152,1.349731663685152,1.5805008944543828,1.5805008944543828,1.6305903398926656,1.6305903398926656
46,EGI1,0,17,ok,2.447573949000798,0.15396294830530005,0.35401848485036097,0.2818484536213679,16.394386168848097,0.7339048357177,23.53045172592398,1.0,1.0,1.334525939177102,1.334525939177102,1.595706618962433,1.595706618962433,1.627906976744186,1.627906976744186
46,EGI1,0,34,ok,2.3979667290113866,0.15396294830530005,0.35401848485036097,0.2818484536213679,16.394386168848097,0.7339048357177,23.53045172592398,1.0,1.0,1.3461538461538463,1.3461538461538463,1.5966010733452594,1.5966010733452594,1.6359570661896243,1.6359570661896243
47,EGI1,0,0,ok,2.0819764530751854,0.45214704038483217,0.21516939455990217,0.2495615584114761,19.561150839465384,0.8471796350060151,28.07780181739569,1.0,1.0,1.1270125223613596,1.1270125223613596,1.1663685152057246,1.1663685152057246,1.1663685152057246,1.1663685152057246
47,EGI1,0,17,ok,2.059587616007775,0.45214704038483217,0.21516939455990217,0.2495615584114761,19.561150839465384,0.8471796350060151,28.07780181739569,1.0,1.0,1.1270125223613596,1.1270125223613596,1.1610017889087656,1.1610017889087656,1.1610017889087656,1.1610017889087656
47,EGI1,0,34,ok,2.0828649550676346,0.45214704038483217,0.21516939455990217,0.2495615584114761,19.561150839465384,0.8471796350060151,28.07780181739569,1.0,1.0,1.1243291592128801,1.1243291592128801,1.163685152057245,1.163685152057245,1.165474060822898,1.165474060822898
48,EGI1,0,0,ok,3.2706918900366873,0.5015254882444489,1.099321572828111,0.2243476664642749,20.855154419494124,0.4522642682765904,25.11241244400892,1.0,1.0,1.486583184257603,1.486583184257603,2.565295169946333,2.565295169946333,4.707513416815742,4.707513416815742
48,EGI1,0,17,ok,3.2961410380667076,0.5015254882444489,1.099321572828111,0.2243476664642749,20.855154419494124,0.4522642682765904,25.11241244400892,1.0,1.0,1.4874776386404294,1.4874776386404294,2.616279069767442,2.616279069767442,4.826475849731664,4.826475849731664
48,EGI1,0,34,ok,3.2855272740125656,0.5015254882444489,1.099321572828111,0.2243476664642749,20.855154419494124,0.4522642682765904,25.11241244400892,1.0,1.0,1.4874776386404294,1.4874776386404294,2.567978533094812,2.567978533094812,4.754025044722719,4.754025044722719
49,EGI1,0,0,ok,4.595207648933865,0.5458208147204978,13.903453381773888,0.4239408804121024,16.549596272422278,0.6630738983564706,29.49937717787239,1.0,1.0,1.9400715563506261,1.9400715563506261,3.923076923076923,3.923076923076923,7.885509838998211,7.885509838998211
49,EGI1,0,17,ok,4.637624296010472,0.5458208147204978,13.903453381773888,0.4239408804121024,16.549596272422278,0.6630738983564706,29.49937717787239,1.0,1.0,1.9427549194991056,1.9427549194991056,3.9069767441860463,3.9069767441860463,7.891771019677996,7.891771019677996
49,EGI1,0,34,ok,4.64093023899477,0.5458208147204978,13.903453381773888,0.4239408804121024,16.549596272422278,0.6630738983564706,29.49937717787239,1.0,1.0,1.9516994633273703,1.9516994633273703,3.933810375670841,3.933810375670841,7.919499105545617,7.919499105545617
50,EGI1,0,0,ok,4.880125666037202,0.661123773970799,22.45549948355762,0.5164264165135775,21.621185983011934,0.5196231646959001,29.28518012993437,1.0,1.0,1.9740608228980323,1.9740608228980323,3.9767441860465116,3.9767441860465116,7.983005366726297,7.983005366726297
50,EGI1,0,17,ok,4.864492828026414,0.661123773970799,22.45549948355762,0.5164264165135775,21.621185983011934,0.5196231646959001,29.28518012993437,1.0,1.0,1.9704830053667264,1.9704830053667264,3.974060822898032,3.974060822898032,7.978533094812165,7.978533094812165
50,EGI1,0,34,ok,4.845159866963513,0.661123773970799,22.45549948355762,0.5164264165135775,21.621185983011934,0.5196231646959001,29.28518012993437,1.0,1.0,1.9740608228980323,1.9740608228980323,3.9722719141323792,3.9722719141323792,7.983005366726297,7.983005366726297
51,EGI1,0,0,ok,2.5147376160603017,0.17590560007433095,0.10870980645347272,0.02924881102015235,10.426682767817265,0.10415987499450712,23.5816268385221,1.0,1.0,1.1261180679785332,1.1261180679785332,1.6028622540250448,1.6028622540250448,2.190518783542039,2.190518783542039
51,EGI1,0,17,ok,2.512804682017304,0.17590560007433095,0.10870980645347272,0.02924881102015235,10.426682767817265,0.10415987499450712,23.5816268385221,1.0,1.0,1.1386404293381038,1.1386404293381038,1.6019677996422181,1.6019677996422181,2.1932021466905187,2.1932021466905187
51,EGI1,0,34,ok,2.4521935250377283,0.17590560007433095,0.10870980645347272,0.02924881102015235,10.426682767817265,0.10415987499450712,23.5816268385221,1.0,1.0,1.1431127012522362,1.1431127012522362,1.6270125223613596,1.6270125223613596,2.211091234347048,2.211091234347048
52,EGI1,0,0,ok,3.0796539060538635,0.46575005402963665,0.29141882077763737,0.6070472893848776,16.14260644872994,0.16579395036899544,24.838889230270787,1.0,1.0,1.5930232558139534,1.5930232558139534,2.4445438282647585,2.4445438282647585,3.2924865831842576,3.2924865831842576
52,EGI1,0,17,ok,3.0948981669498608,0.46575005402963665,0.29141882077763737,0.6070472893848776,16.14260644872994,0.16579395036899544,24.838889230270787,1.0,1.0,1.5635062611806798,1.5635062611806798,2.387298747763864,2.387298747763864,3.221824686940966,3.221824686940966
52,EGI1,0,34,ok,3.0644496460445225,0.46575005402963665,0.29141882077763737,0.6070472893848776,16.14260644872994,0.16579395036899544,24.838889230270787,1.0,1.0,1.5652951699463327,1.5652951699463327,2.383720930232558,2.383720930232558,3.2325581395348837,3.2325581395348837
53,EGI1,0,0,ok,4.234576156013645,0.719674125804372,1.1896597578915213,0.3283711778797825,18.754277639591393,0.7890592095275385,27.030149879254445,1.0,1.0,1.855098389982111,1.855098389982111,3.7209302325581395,3.7209302325581395,7.504472271914133,7.504472271914133
53,EGI1,0,17,ok,4.247196494950913,0.719674125804372,1.1896597578915213,0.3283711778797825,18.754277639591393,0.7890592095275385,27.030149879254445,1.0,1.0,1.8506261180679786,1.8506261180679786,3.729874776386404,3.729874776386404,7.52772808586762,7.52772808586762
53,EGI1,0,34,ok,4.260989321046509,0.719674125804372,1.1896597578915213,0.3283711778797825,18.754277639591393,0.7890592095275385,27.030149879254445,1.0,1.0,1.847942754919499,1.847942754919499,3.7155635062611805,3.7155635062611805,7.5134168157423975,7.5134168157423975
54,EGI1,0,0,ok,2.9571570879779756,0.8784305842139782,0.16682235283008637,0.1042519059565491,14.503635792465136,0.580210759919071,21.99090282045143,1.0,1.0,1.3273703041144902,1.3273703041144902,2.0590339892665472,2.0590339892665472,3.317531305903399,3.317531305903399
54,EGI1,0,17,ok,2.9220165520673618,0.8784305842139782,0.16682235283008637,0.1042519059565491,14.503635792465136,0.580210759919071,21.99090282045143,1.0,1.0,1.3398926654740608,1.3398926654740608,2.079606440071556,2.079606440071556,3.3202146690518783,3.3202146690518783
54,EGI1,0,34,ok,2.887897969922051,0.8784305842139782,0.16682235283008637,0.1042519059565491,14.503635792465136,0.580210759919071,21.99090282045143,1.0,1.0,1.3246869409660107,1.3246869409660107,2.047406082289803,2.047406082289803,3.2522361359570664,3.2522361359570664
55,EGI1,0,0,ok,1.9973157570930198,0.45968580935242015,0.1184311212814339,0.6589010173901013,19.846794524184418,0.3088959805796694,22.752176106844743,1.0,1.0,1.0840787119856887,1.0840787119856887,1.0849731663685152,1.0849731663685152,1.0849731663685152,1.0849731663685152
55,EGI1,0,17,ok,2.035066945012659,0.45968580935242015,0.1184311212814339,0.6589010173901013,19.846794524184418,0.3088959805796694,22.752176106844743,1.0,1.0,1.088550983899821,1.088550983899821,1.0894454382826475,1.0894454382826475,1.0894454382826475,1.0894454382826475
55,EGI1,0,34,ok,2.009899868047796,0.45968580935242015,0.1184311212814339,0.6589010173901013,19.846794524184418,0.3088959805796694,22.752176106844743,1.0,1.0,1.088550983899821,1.088550983899821,1.088550983899821,1.088550983899821,1.088550983899821,1.088550983899821
